"GEO_ID","NAME","P2_001N","P2_002N","P2_003N","P2_004N","P2_005N","P2_006N","P2_007N","P2_008N","P2_009N","P2_010N","P2_011N","P2_012N","P2_013N","P2_014N","P2_015N","P2_016N","P2_017N","P2_018N","P2_019N","P2_020N","P2_021N","P2_022N","P2_023N","P2_024N","P2_025N","P2_026N","P2_027N","P2_028N","P2_029N","P2_030N","P2_031N","P2_032N","P2_033N","P2_034N","P2_035N","P2_036N","P2_037N","P2_038N","P2_039N","P2_040N","P2_041N","P2_042N","P2_043N","P2_044N","P2_045N","P2_046N","P2_047N","P2_048N","P2_049N","P2_050N","P2_051N","P2_052N","P2_053N","P2_054N","P2_055N","P2_056N","P2_057N","P2_058N","P2_059N","P2_060N","P2_061N","P2_062N","P2_063N","P2_064N","P2_065N","P2_066N","P2_067N","P2_068N","P2_069N","P2_070N","P2_071N","P2_072N","P2_073N"
"1400000US25017384003","Census Tract 3840.03, Middlesex County, Massachusetts","5699","519","5180","4777","3272","313","4","992","0","196","403","382","28","21","69","0","229","7","2","0","17","0","0","1","1","7","0","19","9","3","0","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25017384004","Census Tract 3840.04, Middlesex County, Massachusetts","1459","97","1362","1273","967","54","1","193","1","57","89","88","4","4","21","0","48","5","0","0","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25017385101","Census Tract 3851.01, Middlesex County, Massachusetts","2869","142","2727","2583","2159","51","0","336","0","37","144","130","14","12","54","0","43","3","2","1","0","0","0","0","1","0","0","14","3","0","0","8","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25017385102","Census Tract 3851.02, Middlesex County, Massachusetts","4972","313","4659","4341","3561","116","5","492","0","167","318","306","12","25","36","0","214","0","0","0","17","0","0","0","0","2","0","10","0","0","0","8","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25017385201","Census Tract 3852.01, Middlesex County, Massachusetts","2837","238","2599","2372","1950","122","6","120","2","172","227","216","21","26","15","2","139","0","0","0","10","1","0","0","0","2","0","11","0","0","0","6","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25017385203","Census Tract 3852.03, Middlesex County, Massachusetts","4797","290","4507","4234","3181","165","6","705","0","177","273","271","39","3","27","0","189","4","0","0","7","0","0","0","2","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25017385204","Census Tract 3852.04, Middlesex County, Massachusetts","3357","174","3183","3013","2040","60","12","805","0","96","170","169","13","4","28","0","108","2","0","0","8","3","0","0","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25017386100","Census Tract 3861, Middlesex County, Massachusetts","4401","149","4252","3995","3594","27","2","335","1","36","257","247","17","14","100","1","109","0","3","0","3","0","0","0","0","0","0","10","0","2","0","4","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25017387100","Census Tract 3871, Middlesex County, Massachusetts","4379","116","4263","4104","3834","59","1","179","0","31","159","157","16","11","48","3","77","0","0","0","0","1","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25017387201","Census Tract 3872.01, Middlesex County, Massachusetts","6231","203","6028","5762","5030","74","4","552","2","100","266","257","23","35","63","0","127","0","2","0","0","0","0","0","4","3","0","9","3","0","0","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25017387202","Census Tract 3872.02, Middlesex County, Massachusetts","4386","193","4193","4034","3757","39","2","200","0","36","159","158","14","8","50","2","81","0","0","0","2","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25017388100","Census Tract 3881, Middlesex County, Massachusetts","5506","218","5288","5039","3694","119","1","1186","1","38","249","243","27","33","76","3","85","7","0","0","9","0","0","0","0","3","0","6","2","1","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25017388200","Census Tract 3882, Middlesex County, Massachusetts","7431","780","6651","6325","5488","575","11","203","6","42","326","319","53","76","71","0","99","0","0","0","19","0","0","0","1","0","0","6","0","0","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25017388300","Census Tract 3883, Middlesex County, Massachusetts","6405","1736","4669","4407","3085","479","0","705","12","126","262","242","43","36","118","0","34","1","2","0","1","0","0","0","7","0","0","18","14","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25017980000","Census Tract 9800, Middlesex County, Massachusetts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25019950100","Census Tract 9501, Nantucket County, Massachusetts","1716","109","1607","1554","1468","46","3","27","1","9","53","45","3","3","6","0","22","0","0","6","5","0","0","0","0","0","0","6","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1400000US25019950201","Census Tract 9502.01, Nantucket County, Massachusetts","3683","788","2895","2716","2371","215","8","66","1","55","179","158","16","7","22","0","89","8","0","0","16","0","0","0","0","0","0","18","0","0","0","14","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","3","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25019950202","Census Tract 9502.02, Nantucket County, Massachusetts","2996","594","2402","2259","1717","445","2","60","0","35","143","129","48","12","8","1","48","2","0","0","10","0","0","0","0","0","0","7","1","0","3","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","7","4","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25019950307","Census Tract 9503.07, Nantucket County, Massachusetts","524","24","500","470","462","2","0","6","0","0","30","26","1","1","14","0","6","0","0","2","1","0","1","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25019950400","Census Tract 9504, Nantucket County, Massachusetts","3571","709","2862","2707","2295","272","6","89","0","45","155","143","12","23","22","0","80","2","0","0","3","0","0","0","0","0","1","8","2","1","0","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","4","0","0","0","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25019950500","Census Tract 9505, Nantucket County, Massachusetts","1765","88","1677","1622","1576","26","0","15","0","5","55","47","6","2","15","1","20","1","0","1","0","0","1","0","0","0","0","4","0","1","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","1","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"1400000US25019990000","Census Tract 9900, Nantucket County, Massachusetts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25021400100","Census Tract 4001, Norfolk County, Massachusetts","5548","460","5088","4788","3566","233","5","954","0","30","300","284","35","14","131","0","75","0","5","0","15","0","0","0","2","6","1","16","1","5","0","7","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25021400201","Census Tract 4002.01, Norfolk County, Massachusetts","3047","154","2893","2746","2043","43","0","640","0","20","147","131","14","3","59","2","48","0","0","0","0","0","0","0","4","1","0","10","0","0","0","3","0","0","0","4","1","0","0","0","0","0","1","1","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25021400202","Census Tract 4002.02, Norfolk County, Massachusetts","3625","294","3331","3157","1888","217","0","1034","0","18","174","170","16","0","59","2","61","2","4","0","10","0","0","1","12","3","0","4","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25021400300","Census Tract 4003, Norfolk County, Massachusetts","4310","283","4027","3810","2940","78","2","761","0","29","217","213","25","9","113","7","58","0","1","0","0","0","0","0","0","0","0","4","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25021400401","Census Tract 4004.01, Norfolk County, Massachusetts","3890","219","3671","3488","2766","49","0","655","0","18","183","182","22","8","89","5","52","0","0","0","1","0","0","1","0","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25021400402","Census Tract 4004.02, Norfolk County, Massachusetts","2045","120","1925","1791","1452","26","0","308","0","5","134","128","17","2","82","0","23","0","3","0","1","0","0","0","0","0","0","5","0","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25021400500","Census Tract 4005, Norfolk County, Massachusetts","5558","317","5241","4964","4039","106","5","775","4","35","277","266","40","14","169","2","33","0","0","0","4","0","0","0","0","4","0","11","6","2","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25021400600","Census Tract 4006, Norfolk County, Massachusetts","5492","363","5129","4880","3837","80","1","928","3","31","249","238","29","12","118","0","67","0","6","0","2","1","0","0","3","0","0","11","0","6","0","0","0","0","1","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25021400700","Census Tract 4007, Norfolk County, Massachusetts","3986","267","3719","3506","2679","84","8","699","0","36","213","206","48","6","111","0","37","0","0","0","2","0","0","0","0","2","0","6","2","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25021400800","Census Tract 4008, Norfolk County, Massachusetts","6077","403","5674","5384","3791","124","2","1440","2","25","290","268","31","12","137","0","66","7","0","0","6","0","0","0","4","3","2","19","1","0","0","1","5","0","0","9","2","0","0","0","1","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25021400900","Census Tract 4009, Norfolk County, Massachusetts","4354","361","3993","3769","2346","305","11","1078","0","29","224","205","27","5","118","0","37","6","0","2","4","0","0","3","3","0","0","18","7","1","0","3","0","0","0","2","1","0","0","0","0","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25021401000","Census Tract 4010, Norfolk County, Massachusetts","3534","312","3222","3012","2209","233","1","553","0","16","210","198","35","5","100","2","30","2","4","0","14","2","0","2","0","2","0","12","3","1","0","5","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25021401100","Census Tract 4011, Norfolk County, Massachusetts","4827","314","4513","4293","3287","137","3","825","0","41","220","212","37","8","101","0","55","1","5","0","4","0","0","0","0","1","0","8","0","1","0","0","2","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25021401201","Census Tract 4012.01, Norfolk County, Massachusetts","5191","314","4877","4605","3204","155","0","1219","2","25","272","259","46","5","126","0","62","4","0","0","6","0","0","2","3","5","0","12","1","6","0","2","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25021401202","Census Tract 4012.02, Norfolk County, Massachusetts","1707","91","1616","1542","1196","91","0","222","0","33","74","67","7","0","33","0","21","0","1","0","4","0","0","1","0","0","0","7","0","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25021402101","Census Tract 4021.01, Norfolk County, Massachusetts","3593","279","3314","3190","2848","161","1","162","0","18","124","111","19","16","23","0","39","6","5","0","1","0","1","0","0","1","0","11","3","1","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25021402102","Census Tract 4021.02, Norfolk County, Massachusetts","4402","705","3697","3497","2768","498","3","168","0","60","200","178","44","25","33","0","57","1","5","0","11","0","0","0","1","1","0","18","2","0","0","8","0","0","1","1","0","0","0","0","2","0","4","0","0","0","0","0","4","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25021402200","Census Tract 4022, Norfolk County, Massachusetts","2217","221","1996","1936","1671","171","1","74","3","16","60","54","11","9","9","0","17","0","4","0","3","0","0","0","1","0","0","5","1","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25021402300","Census Tract 4023, Norfolk County, Massachusetts","4518","243","4275","4148","3844","134","5","155","0","10","127","121","13","12","48","0","35","5","0","0","5","0","0","0","1","2","0","6","0","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
